@relation train

@attribute Text string
@attribute Class {"pos", "neg"}

@data
"با سلام خدمت دوستان بنده این تبلت رو حدودا دو ماه پیش خریدم و کمتر از یک ماه استفاده کردم و اولش خیلی عالی بود و کیفیت صدای بسیار خوب و به لحاظ سخت افزاری هم قابل قبول بود  اما بعد ا از حدودا یکماه موقعه استفاده از کاور صوتی همش ریست میشد اینم بگم که تو این یک ماه استفاده لبه های دستگاه دچار رنگ پریدگی شد و از طرفی استفاده از کاور صوتی دردسر های هم داشت نظیر جازدن و افزایش ضخامت و وزن بیشتر دستگاه خلاصه بعد از یکماه که به مشکل خورد بردم گارانتی سازگار اولش که گفتند تاریخ ضمانت گذشته و فاکتور دیجی کالا رو که دادم از تاریخ خرید با اکراه و هزار اما اگر ازم قبول کردند راستی این روهم بگم موقع استفاد از دستگاه  بدون کاور ظاهرا مشکی وجود نداشت و کارکرد دستگاه طبیعی بود  خلاصه از من قبول کردند و گفت حداقل 10 روز دیگه تماس بگیر  الان حدودا بیست روزه که پیگیری میکنم همش میگن سفارش قطعه زدیم تا بیاد باید صبر کنید  این هم شاید از شانس ما بود  خلاصه به نظر من تبلت ساده و بدون دنگ وفنگ و کاور صوتی و اینها بهتر است بگیرید ببخشید طولانی شد ","neg"
"از لحاظ کیفیت  صفحه کیبورد و تاج بدترین لپ تابی که تا حالا دیدم الان 5 روز خریدم فقط روز اول ده دقیقه باهاش کار کردم انداختم گوشه خونه از شانس بد ما امروز هم جزو پیشنهاد شگفت انگیز شده صد تومن زیر قیمت میدن  ","neg"
"سلام باید بگم سی دی که روی محصوله واسه نصب درایور خرابه چون اتورانش اجرا نمیشه حالا خودتون فکر کنید یه cd که یه چیز معمولیه و روی windows 10 pro ارور میده خود لپ تاپ چطوره  این لپ تاپ یا بهتره بگم این سری لپ تاپ های ایسوس درجه کیفیت پایینی دارند به دلیل استفاده از هارد معیوب من امروز بردم گارانتی حامی  که به نظرم گارانتی سازگار بهتره چون لپ تاپ را همون موقع بررسی و تست میکنه گفت باید بذاری لپ تاپ را تا  بررسی کنم بعدش اگه خرابه  قطعه از تهران بیاد تا درستش کنم یعنی باید حدود 2 یا 3 هفته دیگه رنگ لپ تاپ را نبینم منم گفتم نمیخوام  در کل باید حتما یه هارد ssd که قیمتی حدود 300 تومان واسه 128 gb هست را روی لپ تاپ بندازید تا لپ تاپ خوبی بشه  ","neg"
"به درد نخور لپ تاپ دنیا ","neg"
"دستگاه خوبی هست ولی درایوسی دی نداره ","neg"
"دو روزه بدستم رسید اما خیلی کند بود و خراب پس فرستادم و بالاخره بعد دو هفته هزینه رو پس فرستادن بدون هزینه پست ","neg"
"من 5 روزه که این لپ تاپ رو خریدم  فن به شدت صدا میده  من قبلا لپ تاپvaio داشتم  با اینکه 3 سالی فن رو تمیز نکرده بودم این همه صدا نمیداد  که واقعا عجیبه  مشکل دیگه هم اینکه دکمه های کیبورد  مخصوصا دکمه های سمت چپ  و بدنه ی کیبورد موقع تایپ کاملا میرن پایین و بالا میان  جوری که تایپ کردن رو واقعا اعصاب خرد کن می کنه  من که واقعا پشیمونم از خریدش ","neg"
"امروز متوجه شدم دی وی دی رو نمیخونه       من تا الان هرچی از دی جی کالا گرفتم راضی بودم ولی با لبتاپ قبلیم که توشیبا بوده مقایسه می کنم کیفیت پایینی داره  ","neg"
"درج شده بود کیف و موس اوریجینال ایسوس با لبتا   هست ولی کیف نیست و کوله   شتی میباشد با جنس نامرغوب و نیز دی وی دی همراه برای مدل A541UJ  میباشد صفحه نمایش غیر مات که سبب درد چشم می شود ","neg"
"سلام  با وجود سخت افزار نسبتا قوی کند عمل می کند هنگ زیادی دارد در مقایسه با لب تاپ برادرم x552 سری x  و مشخصات نزدیک هم حتی k552  قویتر است کند و ضعیف عمل میکند در مورد گارانتی هم اصلا پلمپ و  هواگرام روی لبتاپ موجود نمیباشد فقط کارت گارانتی  شرکتی که گارانتی میکنه باید جعبه دستگاه پلمپ باشه دستگاه قیلی خرید کردم از بازار پلمپ بود مشابه  دستگاه های ریفرشی می باشد نسبت به قیمت اصلا خوب نیست ","neg"
"خیلی هنگ میکنه  یه لپتاپ 4 هسته ای نباید  اینقدر کند باشه  ","neg"
"صدای هارد دستگاه به وضوح شنیده میشود  که مربوط به کیفیت ساخت پایین فریم د ستگاه میباشد   کیفیت صدای  عالی نسبت به قیمت پرداختی    بابت صدای هارد به مرکز خدمات پس از فروش دیجی مراجعه شد که علت را ضعف ساختاری عنوان نموده  و با مراجعه به گارانتی  هامی   علت را  اسلیم بودن هارد عنوان کردند  ","neg"
"سلام دوستان پیشنهاد میکنم که بخرینش cpuو  همه خوبه وقتی بازی میکنی یکم سی پی یوش داغ میکنه که عادیه و سریع خنک میشه من ازش راضی ام فقط صدای فنش اذیت میکنه ","neg"
"من شهریور ماه 96 این لپ تاپ رو از دیجیکالا خریدم از شانس بدم مشکل auto power off داشت  یعنی خاموش شدن بدون دلیل   این مشکل به علت قطعات نامرغوب ایجاد میشه    گارانتی لپ تاپ آواژنگ بود  الان که این مطلب رو می نویسم دو هفته است که دادمش به آواژنگ برای حل مشکل  ولی خبری نشده و پیگیری هم میکنم میگند تو فرایند تعمیر است    از خرید این لپ تاپ واقعا پشیمونم و به همه توصیه میکنم اصلا سمت ASUS نرند  دیگه هم بعید می دونم که از دیجیکالا خرید کنم  با تشکر ","neg"
"در یک کلام اصلا خوب نبود کیفیت ساخت پایین بود و پیشنهاد میکنم با کمی پول بیشتر مدلهای بالاتر رو خریداری کنید  ","neg"
"به قدری سرعت عملکردش ضعیفه که باور نمیکنی سی پی یو i3 و رمش 4 باشه  جنس بدنه هم که نابود  با تایپ کردن اطراف کلیدها پایین و بالا میره عمرا من دیگه سراغ این مارک برم ","neg"
"من این لپ تاپو دو ماهه برای خواهرم  خریدم ولی باتریش اذیتش میکنه باتریش برای تماشای فیلم خوش بینانه 1 5 ساعت دوام میاره و در حال استفاده معمولی یکم بیشتر از 2 ساعت کار میکنه  بدنه استحکام چندانی نداره  با لمس قاب پشت صفحه نمایش به راحتی روی صفحه نمایش اثر میذاره صفحه نمایش کیفیت خوبی داره  البته اونم از شانس بد من ی پیکسل سوخته داره که تا سه تا پیکسل از لحاظ گارانتی مشکل به حساب نمیاد و شامل گارانتی نمیشه در مجموع پیشنهاد نمیکنم  به نظرم hp و lenovo تو این رنج قیمت استحکام بالاتری داشته باشند  ","neg"
"من اینو از دیجی خریدم مهمترین چیزی که کاربر باهاش سروکار داره و دایم با اون با سیستم ارتباط برقرار میکنه صفحه نمایشه که در این لپ تاپ ایسوس واقعا در عدم کیفیت سنگ تموم گذاشته  دقت کنید  در عدم کیفیت  دی وی دی رامش مثل یک فن پاور خراب پر سرو صداست موقع نصب ویندوز پدرمو در آورد حتی دی وی دی اورجینال گردو رو به زحمت میخونه دقت کنید دی وی دی من سالم و نو بود عدم داشتن بوت UEFI و کلی مشکل دیگه پیشنهاد میدم جنس ارزون نخریدد و لپتاپ زیر 2500 یا 3 تومن نخرید ","neg"
